customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST00172,Male,1,No,No,9,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,No,Two year,Yes,Bank transfer (automatic),109.57,8640.74,Yes
CUST00173,Male,1,Yes,Yes,42,No,Yes,DSL,No internet service,No,No internet service,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),81.51,8578.59,Yes
CUST00174,Female,0,No,Yes,36,No,No,DSL,No internet service,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),68.41,8518.69,No
CUST00175,Female,1,Yes,No,10,No,Yes,No,No internet service,No,No internet service,Yes,No internet service,No internet service,One year,Yes,Bank transfer (automatic),92.97,8011.2,Yes
CUST00176,Female,1,No,Yes,59,No,No,No,No internet service,No internet service,No,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),41.94,1743.26,No
CUST00177,Male,0,No,Yes,40,Yes,No,DSL,No internet service,No internet service,Yes,No,No,Yes,One year,No,Bank transfer (automatic),30.32,8796.84,Yes
CUST00178,Male,1,No,Yes,54,No,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),29.05,6881.2,No
CUST00179,Male,1,No,No,39,No,No phone service,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No,One year,Yes,Electronic check,104.91,5802.74,Yes
CUST00180,Male,0,No,Yes,7,Yes,Yes,No,No internet service,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,111.24,8489.77,No
CUST00181,Male,1,Yes,Yes,4,Yes,No,No,No internet service,Yes,No,Yes,Yes,No internet service,Two year,Yes,Bank transfer (automatic),101.44,3491.68,No
CUST00182,Male,1,Yes,No,15,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,No,One year,No,Credit card (automatic),110.44,8389.18,No
CUST00183,Female,1,No,No,48,No,No phone service,DSL,Yes,Yes,Yes,No,No internet service,No internet service,One year,No,Credit card (automatic),118.48,5490.59,No
CUST00184,Male,0,No,No,6,No,Yes,Fiber optic,No,No internet service,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),72.61,5255.75,No
CUST00185,Male,1,No,Yes,35,No,No phone service,Fiber optic,Yes,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,35.39,5848.97,No
CUST00186,Male,0,Yes,No,72,No,No,No,No,No internet service,Yes,No,No,No internet service,Two year,No,Credit card (automatic),80.79,6812.03,No
CUST00187,Female,1,Yes,No,71,Yes,No,DSL,Yes,No internet service,Yes,No,No,No,Two year,No,Bank transfer (automatic),55.39,4059.79,No
CUST00188,Male,0,Yes,No,68,Yes,No phone service,Fiber optic,No,No,No internet service,No,No internet service,No,Month-to-month,Yes,Mailed check,54.64,8827.38,No
CUST00189,Male,1,Yes,Yes,58,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No internet service,One year,No,Electronic check,92.78,887.82,Yes
CUST00190,Female,0,Yes,No,19,Yes,Yes,DSL,No,No internet service,No internet service,No,Yes,No internet service,Month-to-month,No,Mailed check,29.07,8233.03,Yes
CUST00191,Male,0,Yes,No,62,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.75,5951.07,No
CUST00192,Male,0,Yes,No,71,No,No phone service,DSL,No,No internet service,No internet service,Yes,No,No internet service,Two year,Yes,Electronic check,89.53,8198.26,No
CUST00193,Male,0,Yes,No,10,No,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,No,Two year,Yes,Mailed check,46.07,3381.96,No
CUST00194,Male,0,No,No,25,No,No,Fiber optic,No,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,58.55,7478.09,No
CUST00195,Male,0,Yes,Yes,44,Yes,No,No,Yes,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),50.76,5582.29,No
CUST00196,Female,1,Yes,Yes,58,Yes,No,No,Yes,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Credit card (automatic),81.48,7496.87,No
CUST00197,Female,1,Yes,No,25,No,Yes,DSL,No internet service,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),35.45,2992.7,No
CUST00198,Female,0,Yes,No,40,No,No,DSL,No,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),92.06,8263.98,No
CUST00199,Male,0,No,No,70,No,Yes,Fiber optic,Yes,Yes,No,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),112.49,8325.74,No
CUST00200,Male,0,Yes,Yes,10,No,No phone service,Fiber optic,No,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,103.61,4325.93,No
CUST00201,Male,0,No,Yes,66,No,No,No,No internet service,No internet service,Yes,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),110.7,3662.8,No
CUST00202,Female,1,No,Yes,25,No,No phone service,DSL,No internet service,Yes,No internet service,No,No internet service,Yes,Two year,No,Mailed check,113.71,5219.23,No
CUST00203,Male,0,No,Yes,71,Yes,Yes,No,Yes,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,57.23,1881.64,Yes
CUST00204,Male,1,Yes,No,11,No,Yes,Fiber optic,No,No,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),99.57,4516.27,No
CUST00205,Female,1,Yes,No,36,Yes,No phone service,DSL,No internet service,No internet service,No,No internet service,No internet service,Yes,One year,Yes,Mailed check,69.48,8081.71,Yes
CUST00206,Male,0,Yes,No,49,No,No,DSL,No internet service,Yes,No internet service,No,No,No,Two year,No,Mailed check,46.98,3350.07,No
CUST00207,Female,0,No,No,48,Yes,No,No,Yes,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),94.69,6650.83,No
CUST00208,Female,1,No,Yes,7,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No,Yes,One year,No,Bank transfer (automatic),44.41,5645.79,No
CUST00209,Female,1,No,No,51,Yes,No phone service,No,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,30.96,2426.37,No
CUST00210,Male,0,No,Yes,17,No,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No,Yes,Month-to-month,No,Electronic check,90.46,4832.71,No
CUST00211,Male,0,Yes,Yes,32,No,No phone service,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No,One year,Yes,Mailed check,48.76,7688.06,No
CUST00212,Male,0,Yes,No,26,No,Yes,Fiber optic,Yes,No internet service,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),50.59,5038.78,No
CUST00213,Male,1,Yes,Yes,22,No,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,108.11,6301.92,Yes
CUST00214,Male,1,No,Yes,13,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,33.55,7000.96,No
CUST00215,Male,0,No,No,12,No,Yes,DSL,No internet service,Yes,No,No internet service,Yes,Yes,Two year,No,Bank transfer (automatic),96.48,539.66,No
CUST00216,Male,1,Yes,Yes,71,No,No,Fiber optic,No,No internet service,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,58.62,556.16,Yes
CUST00217,Female,1,Yes,Yes,1,No,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,109.3,1123.14,No
CUST00218,Male,0,No,No,33,Yes,Yes,DSL,Yes,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),64.03,1550.7,Yes
CUST00219,Female,0,Yes,Yes,14,Yes,No,DSL,No internet service,No internet service,No,No,No,No internet service,Two year,No,Credit card (automatic),60.9,7321.84,Yes
CUST00220,Male,1,Yes,Yes,64,No,No,Fiber optic,Yes,Yes,No,No internet service,No internet service,No,One year,Yes,Mailed check,62.99,3976.72,No
CUST00221,Male,1,No,No,43,No,No,No,No internet service,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),103.77,1748.84,Yes
CUST00222,Male,0,No,Yes,58,No,No,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No,Month-to-month,No,Mailed check,21.05,4833.04,No
CUST00223,Female,0,No,No,41,No,Yes,Fiber optic,No internet service,No,Yes,No internet service,No,Yes,One year,No,Credit card (automatic),90.49,6893.73,No
CUST00224,Female,0,Yes,Yes,68,Yes,Yes,DSL,No,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,40.52,1346.57,No
CUST00225,Female,0,No,Yes,39,No,No,DSL,No internet service,No,No internet service,No internet service,No,No internet service,One year,No,Credit card (automatic),108.21,3165.18,Yes
CUST00226,Female,0,Yes,No,1,No,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),57.59,1829.89,No
CUST00227,Male,1,Yes,No,41,Yes,No phone service,Fiber optic,Yes,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,53.9,5852.74,Yes
CUST00228,Female,1,No,Yes,45,No,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No,No internet service,Month-to-month,No,Mailed check,91.26,1317.83,No
CUST00229,Male,1,Yes,No,13,No,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),92.24,7051.75,No
CUST00230,Male,1,No,Yes,71,No,Yes,Fiber optic,No internet service,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,83.37,1949.62,Yes
CUST00231,Female,0,No,No,9,Yes,Yes,DSL,No internet service,Yes,Yes,No,No,No,One year,Yes,Electronic check,52.98,621.56,No
CUST00232,Female,0,Yes,Yes,63,Yes,No phone service,DSL,No,No internet service,No,No,Yes,Yes,Month-to-month,No,Mailed check,81.04,8206.73,No
CUST00233,Female,0,Yes,Yes,23,No,Yes,DSL,Yes,No internet service,No,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,25.43,3065.59,No
CUST00234,Female,1,No,Yes,54,No,No phone service,DSL,No internet service,No internet service,No,Yes,No,Yes,Month-to-month,No,Mailed check,115.52,4574.43,No
CUST00235,Female,1,No,Yes,47,Yes,No,No,Yes,Yes,No internet service,No,Yes,No internet service,Two year,Yes,Electronic check,65.27,998.83,Yes
CUST00236,Female,1,No,Yes,39,Yes,No,Fiber optic,No,Yes,No,No,No internet service,No internet service,One year,No,Electronic check,50.45,4367.21,No
CUST00237,Female,0,No,No,26,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,106.08,2080.81,No
CUST00238,Female,1,No,No,1,No,Yes,No,No internet service,Yes,Yes,No,No,No,Two year,Yes,Mailed check,52.42,7579.37,Yes
CUST00239,Male,0,No,Yes,14,Yes,No phone service,No,Yes,No,No internet service,No,No,Yes,One year,No,Credit card (automatic),119.72,6452.41,Yes
CUST00240,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),89.06,6003.42,Yes
CUST00241,Female,0,Yes,No,69,Yes,No,No,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,84.96,7053.23,No
CUST00242,Male,0,Yes,No,67,No,Yes,DSL,No,No,No internet service,No,No,No,Month-to-month,No,Credit card (automatic),35.19,2714.09,Yes
CUST00243,Female,0,Yes,No,49,Yes,No phone service,No,No,No internet service,Yes,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),80.99,4137.47,No
CUST00244,Male,0,No,No,50,No,No,DSL,No internet service,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,35.51,870.48,No
CUST00245,Male,1,Yes,No,58,No,No,Fiber optic,Yes,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.36,703.28,No
CUST00246,Female,0,Yes,Yes,53,No,Yes,DSL,Yes,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,33.84,3028.91,No
CUST00247,Male,0,No,Yes,57,No,No,No,No,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),55.88,7422.43,Yes
CUST00248,Male,1,Yes,No,18,Yes,No,DSL,No internet service,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),67.67,5419.22,No
CUST00249,Male,0,No,No,16,No,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,Yes,Month-to-month,No,Electronic check,100.52,3878.14,No
CUST00250,Male,1,No,No,2,No,No,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No internet service,Two year,Yes,Bank transfer (automatic),83.28,8706.21,No
CUST00251,Female,1,No,No,13,No,No phone service,Fiber optic,No,No internet service,No,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,94.8,4035.31,No
CUST00252,Male,1,No,No,45,Yes,Yes,Fiber optic,Yes,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),44.4,4273.03,No
CUST00253,Female,0,No,No,72,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No,No internet service,Two year,No,Electronic check,43.73,8933.51,Yes
CUST00254,Male,0,Yes,No,43,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),58.06,1269.13,No
CUST00255,Male,1,Yes,No,72,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),21.87,2374.96,No
CUST00256,Male,0,Yes,No,54,No,No phone service,DSL,No internet service,No,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,103.07,4134.43,No
CUST00257,Male,0,No,Yes,31,No,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,57.0,5184.5,No
CUST00258,Female,1,Yes,No,9,No,No phone service,No,No internet service,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),26.76,1417.93,No
CUST00259,Female,1,Yes,No,48,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,No,Electronic check,107.22,3026.52,No
CUST00260,Male,0,Yes,Yes,18,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No,Yes,Two year,No,Electronic check,116.78,2060.35,No
CUST00261,Male,1,Yes,Yes,11,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),84.66,7664.07,No
CUST00262,Female,1,No,Yes,62,No,No,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No,One year,No,Electronic check,55.66,7528.12,No
CUST00263,Male,1,Yes,No,19,No,No phone service,DSL,Yes,Yes,Yes,No,No internet service,No internet service,One year,No,Mailed check,61.38,2234.55,No
CUST00264,Male,0,No,No,24,No,No,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,45.62,3970.84,Yes
CUST00265,Male,0,No,No,13,Yes,Yes,DSL,Yes,No internet service,Yes,No internet service,No internet service,No internet service,One year,Yes,Electronic check,91.13,5899.62,No
CUST00266,Female,0,Yes,No,46,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No,Month-to-month,No,Mailed check,55.61,528.65,Yes
CUST00267,Female,1,No,Yes,53,No,No,Fiber optic,No internet service,No,No internet service,No internet service,Yes,Yes,Month-to-month,No,Electronic check,23.25,7964.11,Yes
CUST00268,Female,0,No,No,29,Yes,Yes,DSL,No,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),24.62,4648.11,Yes
CUST00269,Male,1,No,No,36,No,No,No,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),81.47,2116.2,Yes
CUST00270,Male,0,No,Yes,71,No,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),49.04,3631.12,Yes
CUST00271,Female,0,No,No,17,Yes,No,DSL,Yes,No internet service,No internet service,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),36.86,8124.87,No
CUST00272,Female,1,No,No,48,No,No,No,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,75.24,320.57,No
CUST00273,Female,0,No,No,24,No,Yes,DSL,No internet service,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),47.84,1370.84,No
CUST00274,Female,1,Yes,No,54,No,No,DSL,No internet service,No,No,No,No,No,One year,Yes,Bank transfer (automatic),27.33,1815.38,No
CUST00275,Male,0,Yes,Yes,1,No,No phone service,DSL,No internet service,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),39.36,635.0,No
CUST00276,Female,0,No,Yes,67,No,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,No,Mailed check,97.79,2104.78,No
CUST00277,Male,1,No,Yes,6,Yes,No,DSL,No,Yes,No internet service,Yes,No,Yes,Month-to-month,No,Electronic check,105.2,7372.69,No
CUST00278,Female,1,Yes,Yes,55,No,No phone service,Fiber optic,No,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,107.21,4790.98,No
CUST00279,Male,1,Yes,No,38,Yes,No,DSL,No,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),73.48,5488.35,Yes
CUST00280,Female,0,Yes,No,33,No,Yes,DSL,No internet service,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,115.1,1487.38,No
CUST00281,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,35.17,2577.01,No
CUST00282,Female,0,No,Yes,20,Yes,No phone service,DSL,No,No,No internet service,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),87.84,8265.65,Yes
CUST00283,Female,1,No,Yes,55,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No,No internet service,No,Two year,Yes,Mailed check,90.43,1972.92,No
CUST00284,Male,1,Yes,Yes,48,No,No,Fiber optic,Yes,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),25.32,8170.02,No
CUST00285,Female,1,Yes,No,56,Yes,No,No,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),48.24,6002.6,No
CUST00286,Male,0,Yes,No,10,No,No,DSL,No internet service,No internet service,No internet service,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),114.9,4574.68,No
CUST00287,Male,0,Yes,Yes,52,No,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),95.9,1648.15,No
CUST00288,Male,1,No,Yes,50,Yes,No,DSL,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.47,6095.04,No
CUST00289,Male,0,Yes,No,34,Yes,Yes,No,Yes,Yes,No,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),74.08,7988.94,No
